,Unnamed: 0.1,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
1976,921,2.60,"Fromage d'Italie cuit au fourAvec gelée, cuite",Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
1977,922,5.15,SalamiMilan,Citterio,100.0,Fish and Meat,Migros,2023-05-24
1978,923,5.15,SalamiRustico,Citterio,100.0,Fish and Meat,Migros,2023-05-24
1979,924,2.40,Delikatess-Aufschnitt,unknown,100.0,Fish and Meat,Migros,2023-05-24
1980,925,3.70,Rheintaler Bauernwurst,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
1981,926,4.85,Gourmet Pantli,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
1982,927,5.45,Salami milano hauchdünn geschn.,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
1983,928,2.30,Brätkügeli IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
1984,929,2.60,Fleischkäse mit Peperoni,unknown,100.0,Fish and Meat,Migros,2023-05-24
1985,930,4.80,Ofenfleischkäsli,unknown,180.0,Fish and Meat,Migros,2023-05-24
1986,931,5.60,Walnuss Salami,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
1987,932,2.60,Ofenfleischkäse,unknown,100.0,Fish and Meat,Migros,2023-05-24
1988,933,4.75,Bündnersalsiz geschnitten,unknown,100.0,Fish and Meat,Migros,2023-05-24
1989,934,4.40,Salami Triangoli,unknown,100.0,Fish and Meat,Migros,2023-05-24
1990,935,1.85,Pizza Fleischkäse roh,unknown,100.0,Fish and Meat,Migros,2023-05-24
1991,936,1.75,Fleischkäse IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
1992,937,4.50,Saucisson gekocht,unknown,100.0,Fish and Meat,Migros,2023-05-24
1993,938,2.95,M-ClassicM-Classic Paprika Lyoner,unknown,150.0,Fish and Meat,Migros,2023-05-24
1994,939,1.60,M-ClassicM-Classic Fleischkäse Delikatesse,unknown,100.0,Fish and Meat,Migros,2023-05-24
1995,940,1.60,Fleischkäse,unknown,100.0,Fish and Meat,Migros,2023-05-24
1996,941,1.75,M-ClassicM-Classic Delikatess Fleischkäse,unknown,100.0,Fish and Meat,Migros,2023-05-24
1997,942,2.65,Fleischkäse,unknown,100.0,Fish and Meat,Migros,2023-05-24
1998,943,4.10,Siedfleisch Sulz Schale,unknown,100.0,Fish and Meat,Migros,2023-05-24
1999,944,11.–,Salatwurst,unknown,600.0,Fish and Meat,Migros,2023-05-24
2000,945,1.60,Fleischkäse Delikatesse IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
2001,946,2.50,Schinken Fleischkäse,unknown,100.0,Fish and Meat,Migros,2023-05-24
2002,947,6.80,Bio Salami,unknown,100.0,Fish and Meat,Migros,2023-05-24
2003,948,3.–,Bergsteigerwurst geschnitten,unknown,100.0,Fish and Meat,Migros,2023-05-24
2004,949,3.90,Emmentaler Rauchsalami geschnitten,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
2005,950,2.50,Fleischkäse geschnitten,unknown,100.0,Fish and Meat,Migros,2023-05-24
2006,951,2.60,Fleischkäse Paprika geschnitten,unknown,100.0,Fish and Meat,Migros,2023-05-24
2007,952,2.80,Kaiserbraten,unknown,100.0,Fish and Meat,Migros,2023-05-24
2008,953,2.95,Saucisson Aufschnitt,unknown,100.0,Fish and Meat,Migros,2023-05-24
2009,954,2.30,Fleischkäse Delikatesse IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
2010,955,4.95,Ofenfleischkäse IP-SUISSE,unknown,150.0,Fish and Meat,Migros,2023-05-24
2011,956,1.75,Fleischkäse IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
2012,957,2.60, Tradition – CharciTradition Ofenfleischkäse,unknown,100.0,Fish and Meat,Migros,2023-05-24
2013,958,2.50, Tradition – CharciKalbsfleischwurst,unknown,90.0,Fish and Meat,Migros,2023-05-24
2014,959,3.90,V-LoveVegetable alternative to cold cuts spicyVegan,unknown,100.0,Fish and Meat,Migros,2023-05-24
2015,960,4.90,GrillMi  CornaturPlant based Merguez,unknown,200.0,Fish and Meat,Migros,2023-05-24
2016,961,2.95,Tofu Nature,Alnatura,400.0,Fish and Meat,Migros,2023-05-24
2017,962,3.30,M-BudgetLard paysanFumé,unknown,100.0,Fish and Meat,Migros,2023-05-24
2018,963,4.20,V-LoveV-Love Bio Carpaccio,unknown,90.0,Fish and Meat,Migros,2023-05-24
2019,964,4.20,V-LoveV-Love Aufschnitt Pistazien,unknown,80.0,Fish and Meat,Migros,2023-05-24
2020,965,2.95,V-LoveV-Love Bio Smoky Sticks,unknown,70.0,Fish and Meat,Migros,2023-05-24
2021,966,6.85,Basler Bauernspeck IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
2022,967,3.55,Speckwürfeli,unknown,100.0,Fish and Meat,Migros,2023-05-24
2023,968,1.30,M-BudgetM-Budget Kochspeck,unknown,100.0,Fish and Meat,Migros,2023-05-24
2024,969,3.50,Rheintaler Speck hauchdünn,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
2025,970,3.50,Rheintaler Speck,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
2026,971,5.55,Heublumenspeck Luftgetrocknet,unknown,100.0,Fish and Meat,Migros,2023-05-24
2027,972,1.95,Speckwürfeli,unknown,100.0,Fish and Meat,Migros,2023-05-24
2028,973,5.55,Trockenspeck geschnitten,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
2029,974,5.15,Bauernspeck Schale,unknown,100.0,Fish and Meat,Migros,2023-05-24
2030,975,4.30,Chämispeck,unknown,100.0,Fish and Meat,Migros,2023-05-24
2031,976,3.20,Bratspeck IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
2032,977,2.65,Kochspeck geräuchert,unknown,100.0,Fish and Meat,Migros,2023-05-24
2033,978,2.–,Kochspeck geräuchert,unknown,100.0,Fish and Meat,Migros,2023-05-24
2034,979,2.40,Speck geräucht und gesalzen,unknown,100.0,Fish and Meat,Migros,2023-05-24
2035,980,3.–,Rheintaler Speck,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-24
2036,981,4.10,Apéro Rohessspeck,unknown,50.0,Fish and Meat,Migros,2023-05-24
2037,982,4.90,Bio Grill mi Plant-Based Cipollata,Migros Bio,200.0,Fish and Meat,Migros,2023-05-24
2038,983,5.25,Berg-Kräuterspeck,unknown,100.0,Fish and Meat,Migros,2023-05-24
2039,984,3.95,V-LoveV-Love plant-based tatar,unknown,170.0,Fish and Meat,Migros,2023-05-24
2040,985,2.25,Speckwürfeli IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
2041,986,1.55,M-BudgetM-Budget Tofu nature,unknown,300.0,Fish and Meat,Migros,2023-05-24
2042,987,4.95,V-LoveV-Love petit pâté,unknown,130.0,Fish and Meat,Migros,2023-05-24
2043,988,4.50,V-LoveV-Love Mini Sticks Pepper,unknown,110.0,Fish and Meat,Migros,2023-05-24
2044,989,3.50,Vegi Aufschnitt,unknown,120.0,Fish and Meat,Migros,2023-05-24
2045,990,4.95,Sélection Tofu Rosa Pfeffer,Migros Sélection,230.0,Fish and Meat,Migros,2023-05-24
2046,991,4.95, Tofu Rosa Pfeffer,Sélection,230.0,Fish and Meat,Migros,2023-05-24
2047,992,2.85,Kochspeck mager,unknown,100.0,Fish and Meat,Migros,2023-05-24
2048,993,4.50,Kräuterspeck IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
2049,994,4.30,Bauernspeck IP-SUISSE,unknown,100.0,Fish and Meat,Migros,2023-05-24
2050,995,4.50,V-LoveV-Love Grill mi Chili Sausage,unknown,200.0,Fish and Meat,Migros,2023-05-24
2051,996,5.50,Tofu with truffles,Sélection,230.0,Fish and Meat,Migros,2023-05-24
2052,997,4.50,M-Classic  GrillMi ASCShrimpsButterfly,unknown,100.0,Fish and Meat,Migros,2023-05-24
2053,998,4.95,Mediterranean piecesVegan,Heura,160.0,Fish and Meat,Migros,2023-05-24
2054,999,4.50,V-LovePlant-based sausageVegan,unknown,200.0,Fish and Meat,Migros,2023-05-24
2055,1000,5.50,Coppa,Migros Bio,100.0,Fish and Meat,Migros,2023-05-24
2056,1001,2.95,SticksClassic,Pure Nature,50.0,Fish and Meat,Migros,2023-05-24
2057,1002,10.95,M-Classic  MSCMussels cookedWith fresh vegetables,unknown,750.0,Fish and Meat,Migros,2023-05-24
2058,1003,3.30,Cervelas IP-SUISSE,unknown,200.0,Fish and Meat,Migros,2023-05-24
2059,1004,4.90,Frankfurterli ,unknown,240.0,Fish and Meat,Migros,2023-05-24
2060,1005,5.20,St. Galler Stumpen,Spécialité Suisse,260.0,Fish and Meat,Migros,2023-05-24
2061,1006,3.30,Cervelas,unknown,200.0,Fish and Meat,Migros,2023-05-24
2062,1007,4.20,Knacker,unknown,160.0,Fish and Meat,Migros,2023-05-24
2063,1008,3.60,Glaner Rauchcervelas,unknown,230.0,Fish and Meat,Migros,2023-05-24
2064,1009,7.50,M-ClassicM-Classic Riesen Cervelas,unknown,680.0,Fish and Meat,Migros,2023-05-24
2065,1010,8.40,M-ClassicKnacker,unknown,480.0,Fish and Meat,Migros,2023-05-24
2066,1011,3.30,Basler Klöpfer,unknown,200.0,Fish and Meat,Migros,2023-05-24
2067,1012,5.50,Hong-Kong Würstli,unknown,240.0,Fish and Meat,Migros,2023-05-24
2068,1013,3.–,Glarner Chäswürstli,unknown,100.0,Fish and Meat,Migros,2023-05-24
2069,1014,3.90,Wienerli,unknown,200.0,Fish and Meat,Migros,2023-05-24
2070,1015,3.95,Wienerli,unknown,200.0,Fish and Meat,Migros,2023-05-24
2071,1016,3.95,Fürstländer Schweinswürstli,unknown,160.0,Fish and Meat,Migros,2023-05-24
2072,1017,6.40,Spezial Stumpen,Spécialité Suisse,320.0,Fish and Meat,Migros,2023-05-24
2073,1018,5.90,Schwyzer Chäswürstli,unknown,240.0,Fish and Meat,Migros,2023-05-24
2074,1019,6.90,Wienerli,unknown,600.0,Fish and Meat,Migros,2023-05-24
2075,1020,3.90,M-ClassicM-Classic Cervelas,unknown,400.0,Fish and Meat,Migros,2023-05-24
2076,1021,5.20,Riesenklöpfer ,unknown,300.0,Fish and Meat,Migros,2023-05-24
2077,1022,10.80,Wienerli,unknown,2000.0,Fish and Meat,Migros,2023-05-24
2078,1023,5.90,Cervelas IP-SUISSE,unknown,400.0,Fish and Meat,Migros,2023-05-24
2079,1024,4.50,V-LovePlant-based sausagePizza Style,unknown,200.0,Fish and Meat,Migros,2023-05-24
2080,1025,11.–,  ASCShrimps Tail-on cookedPeeled,Sélection,160.0,Fish and Meat,Migros,2023-05-24
2081,1026,3.20,M-ClassicPork sausage,unknown,200.0,Fish and Meat,Migros,2023-05-24
2082,1027,4.95,Plant-based spicy sausage,Heura,216.0,Fish and Meat,Migros,2023-05-24
2083,1028,4.50,  de GruyèresApero salami pearlsPlain - mini,Spécialité Suisse,80.0,Fish and Meat,Migros,2023-05-24
2084,1029,4.05,M-Classic  GrillMi - ASCSalmon filletAmerican Barbecue,unknown,100.0,Fish and Meat,Migros,2023-05-24
2085,1030,8.90,GrillMiGrilled chicken snailPaprika,unknown,400.0,Fish and Meat,Migros,2023-05-24
2086,1031,3.70,Chicken breastSmoked,Migros Bio,100.0,Fish and Meat,Migros,2023-05-24
2087,1032,3.60,M-BudgetChicken breast,unknown,200.0,Fish and Meat,Migros,2023-05-24
2088,1033,4.10,M-ClassicChorizo Chips,unknown,80.0,Fish and Meat,Migros,2023-05-24
2089,1034,8.15,  BioRaw ham,Fratelli Beretta,70.0,Fish and Meat,Migros,2023-05-24
2090,1035,4.50,  de GruyèresSalami sticksChorizo - mini,Spécialité Suisse,80.0,Fish and Meat,Migros,2023-05-24
2091,1036,4.95,BaconVegan,La Vie,150.0,Fish and Meat,Migros,2023-05-24
2092,1037,2.50,Turkey cubes,Don Pollo,100.0,Fish and Meat,Migros,2023-05-24
2093,1038,2.–,Poultry Cervelas,Optigal,200.0,Fish and Meat,Migros,2023-05-24
2094,1039,2.–,M-BudgetBeef ragout,unknown,100.0,Fish and Meat,Migros,2023-05-24
2095,1040,2.95,SticksChili,Pure Nature,50.0,Fish and Meat,Migros,2023-05-24
2096,1041,6.30,  ASCToast salmon,Norway,100.0,Fish and Meat,Migros,2023-05-24
2097,1042,8.20,Raw ham Piora,Rapelli,100.0,Fish and Meat,Migros,2023-05-24
2098,1043,7.50,BioSmoked pork filetFumé,unknown,100.0,Fish and Meat,Migros,2023-05-24
2099,1044,7.95,Salami ToscanoThe Fratelli Beretta,Sélection,100.0,Fish and Meat,Migros,2023-05-24
2100,1045,6.–,Shrimp tailsRaw - Tail-on,Migros Bio,100.0,Fish and Meat,Migros,2023-05-24
2101,1046,6.35,Raw hamDel Grotto,Rapelli,100.0,Fish and Meat,Migros,2023-05-24
2102,1047,6.50,  BioChunksCurry - Vegan,Luya,175.0,Fish and Meat,Migros,2023-05-24
2103,1048,2.20,Turkey filet,Don Pollo,100.0,Fish and Meat,Migros,2023-05-24
2104,1049,8.50,  IP-SUISSEDried shoulder meat,Tradition,100.0,Fish and Meat,Migros,2023-05-24
2105,1050,3.50,SalamiRiassunto,Citterio,60.0,Fish and Meat,Migros,2023-05-24
2106,1051,6.50,  BioChunksNature - Vegan,Luya,175.0,Fish and Meat,Migros,2023-05-24
2107,1052,4.70,GrillMi  MSCGrillMi marinated wild salmon filetMSC,unknown,100.0,Fish and Meat,Migros,2023-05-24
2108,1053,10.90,Dried meat,Migros Bio,100.0,Fish and Meat,Migros,2023-05-24
2109,0,5.5,Salad dressingFrench,Mini Salatsossä,0.5,Fruits and Vegetables,Migros,2023-05-24
2110,1,5.5,Salad dressingFrench,Frifrench,0.5,Fruits and Vegetables,Migros,2023-05-24
2111,2,9.95,Salad dressingFrench,Frifrench,1.0,Fruits and Vegetables,Migros,2023-05-24
2112,3,6.5,Salad dressingItalian,Mini Salatsossä,0.5,Fruits and Vegetables,Migros,2023-05-24
2113,4,3.95,"  aha!  - VitafrenchSalad dressingLactose free, gluten free",Frifrench,0.27,Fruits and Vegetables,Migros,2023-05-24
2114,5,5.5,Salad dressingFrench Dressing,Migros Bio,0.5,Fruits and Vegetables,Migros,2023-05-24
2115,6,4.95,  VinaigretteSalad dressingMustard-honey,Anna's Best,0.5,Fruits and Vegetables,Migros,2023-05-24
2116,7,4.95,  DressingSalad dressingThousand Island,Anna's Best,0.5,Fruits and Vegetables,Migros,2023-05-24
2117,8,5.5,Salad dressingBalsamico Dressing,Migros Bio,0.5,Fruits and Vegetables,Migros,2023-05-24
2118,9,7.95,  DressingSalad dressingFrench,Anna's Best,1.0,Fruits and Vegetables,Migros,2023-05-24
2119,10,0.6,Anna's Best Dressing Caesar ,Anna's Best,0.05,Fruits and Vegetables,Migros,2023-05-24
2120,11,4.95,  DressingSalad dressingCaesar,Anna's Best,0.5,Fruits and Vegetables,Migros,2023-05-24
2121,0,2.20,M-ClassicIce creamAmarena,unknown,0.15,Frozen Food,Migros,2023-05-24
2122,1,2.20,M-ClassicIce creamVacherin,unknown,0.15,Frozen Food,Migros,2023-05-24
2123,2,2.20,M-ClassicIce creamCoffee,unknown,0.165,Frozen Food,Migros,2023-05-24
2124,3,3.35,Crème d'orIce creamEspresso Doppio,unknown,0.17,Frozen Food,Migros,2023-05-24
2125,4,2.20,M-ClassicIce creamCappuccino,unknown,0.165,Frozen Food,Migros,2023-05-24
2126,5,2.20,M-ClassicIce creamJaponais,unknown,0.165,Frozen Food,Migros,2023-05-24
2127,6,4.95,Enjoy TrillIce cream veganBerry Blast,unknown,0.3,Frozen Food,Migros,2023-05-24
2128,7,7.30,Cream ice creamVanilla,unknown,0.684,Frozen Food,Migros,2023-05-24
2129,8,7.30,Cream ice creamChocolate,unknown,0.684,Frozen Food,Migros,2023-05-24
2130,9,5.95,Water iceWith strawberry and melon aroma,Cowboy,0.5760000000000001,Frozen Food,Migros,2023-05-24
2131,10,7.30,Cream ice creamStrawberry,unknown,0.684,Frozen Food,Migros,2023-05-24
2132,11,2.20,M-ClassicIce creamBanana Split,unknown,0.15,Frozen Food,Migros,2023-05-24
2133,12,5.40,Iced bars,Snickers,0.3017999999999999,Frozen Food,Migros,2023-05-24
2134,13,6.95,Water iceWith sour fireflies,Trolli,0.536,Frozen Food,Migros,2023-05-24
2135,14,5.50,  Fruit IceFruit ice creamMango,You,0.288,Frozen Food,Migros,2023-05-24
2136,15,5.50,  Fruit IceFruit ice creamRaspberry,You,0.288,Frozen Food,Migros,2023-05-24
2137,16,10.50,Crème d'orCream ice creamBourbon vanilla,unknown,1.0,Frozen Food,Migros,2023-05-24
2138,17,5.95,Cream ice creamGelato stracciatella,Gelato,0.42,Frozen Food,Migros,2023-05-24
2139,18,5.40,Iced bars,Mars,0.297,Frozen Food,Migros,2023-05-24
2140,19,6.95,Ice cream pralineCrunchy & creamy,Choquello,0.656,Frozen Food,Migros,2023-05-24
2141,20,8.40,Water-MelonWater iceWatermelon,unknown,0.56,Frozen Food,Migros,2023-05-24
2142,21,5.95,Ice TeaWater ice ice teaLemon,unknown,0.5760000000000001,Frozen Food,Migros,2023-05-24
2143,22,10.60,Waffle CornetStrawberry,Fun,1.16,Frozen Food,Migros,2023-05-24
2144,23,7.30,Cream ice creamMocha,unknown,0.684,Frozen Food,Migros,2023-05-24
2145,24,1.95,Soft IceIce creamVanilla with chocolate sauce,unknown,0.22,Frozen Food,Migros,2023-05-24
2146,25,9.20,Crème d'orWaffle ice creamStracciatella,unknown,0.732,Frozen Food,Migros,2023-05-24
2147,26,5.50,Water iceTropical,Rainbow,0.42,Frozen Food,Migros,2023-05-24
2148,27,6.95,Bubble JoeWater iceWith fruit flavors - Chewing Gum Stick,unknown,0.5,Frozen Food,Migros,2023-05-24
2149,28,9.20,Crème d'orWaffle ice creamCaramel,unknown,0.732,Frozen Food,Migros,2023-05-24
2150,29,10.50,Crème d'orCream ice creamCaramel,unknown,1.0,Frozen Food,Migros,2023-05-24
2151,30,10.60,Waffle CornetChocolate,Fun,1.16,Frozen Food,Migros,2023-05-24
2152,31,10.50,Crème d'orCream ice creamChocolate,unknown,1.0,Frozen Food,Migros,2023-05-24
2153,32,4.20,Delta-JetWater iceWith pineapple and orange aroma,unknown,0.424,Frozen Food,Migros,2023-05-24
2154,33,1.95,Soft IceIce creamStrawberry &Vanilla,unknown,0.22,Frozen Food,Migros,2023-05-24
2155,34,7.30,Cream ice creamCaramel,unknown,0.684,Frozen Food,Migros,2023-05-24
2156,35,7.95,V-LoveVegetable ice creamStrawberry,unknown,0.66,Frozen Food,Migros,2023-05-24
2157,36,1.95,Soft IceIce creamCoffee with coffee sauce,unknown,0.22,Frozen Food,Migros,2023-05-24
2158,37,8.95,MegaStar  AlmondVanilla ice creamWith milk chocolate coating and almonds,unknown,0.72,Frozen Food,Migros,2023-05-24
2159,38,7.50,  MiniIce cream with Oreo biscuit pieces,Oreo,0.3,Frozen Food,Migros,2023-05-24
2160,39,9.95,Ben & Jerry'sCream ice creamCookie Dough,unknown,0.465,Frozen Food,Migros,2023-05-24
2161,40,2.20,M-ClassicM-Classic Léger Kakao,unknown,0.165,Frozen Food,Migros,2023-05-24
2162,41,1.95,Soft Ice Amarena,unknown,0.22,Frozen Food,Migros,2023-05-24
2163,42,2.20,V-LoveV-Love Vanilla Chocolate & Cookies,unknown,0.12,Frozen Food,Migros,2023-05-24
2164,43,4.95,M-ClassicM-Classic Frozen Yo Nature,unknown,0.45,Frozen Food,Migros,2023-05-24
2165,44,3.70,Gasparini Haselnuss & Pistache,Gasparini,0.14,Frozen Food,Migros,2023-05-24
2166,45,3.50,Ben & Jerry'sFairtrade Ben&Jerry. Chocolate Brownie,unknown,0.1,Frozen Food,Migros,2023-05-24
2167,46,3.50,Ben & Jerry'sFairtrade Ben&Jerry. Peanut Butter Cup,unknown,0.1,Frozen Food,Migros,2023-05-24
2168,47,2.20,V-LoveV-Love Coffee Caramel Swirl,unknown,0.12,Frozen Food,Migros,2023-05-24
2169,48,5.–,V-LoveV-Love Vanilla,unknown,0.45,Frozen Food,Migros,2023-05-24
2170,49,3.95,Dieci Joghurt-Heidelbeer,Dieci,0.12,Frozen Food,Migros,2023-05-24
2171,50,3.35,Crème d'orCrème d'Or Chocolat,unknown,0.17,Frozen Food,Migros,2023-05-24
2172,51,7.95,  PetitWaffle CornetColoretto,Fun,0.48,Frozen Food,Migros,2023-05-24
2173,52,3.15,M-BudgetIce creamVanilla Bourbon,unknown,2.0,Frozen Food,Migros,2023-05-24
2174,53,10.50,"Crème d'orCream ice creamGruyère cream, meringues & apricot",unknown,1.0,Frozen Food,Migros,2023-05-24
2175,54,3.50,Ben & Jerry'sFairtrade Ben&Jerry. Cookie Dough,unknown,0.1,Frozen Food,Migros,2023-05-24
2176,55,3.95,Dieci Stracciatella,Dieci,0.12,Frozen Food,Migros,2023-05-24
2177,56,3.70,Gasparini Rahmtäfeli Becher,Gasparini,0.14,Frozen Food,Migros,2023-05-24
2178,57,8.80,Aus der Region Gasparini Vanille,Gasparini,0.48,Frozen Food,Migros,2023-05-24
2179,58,8.80,Aus der Region Gasparini Café Croq.,Gasparini,0.48,Frozen Food,Migros,2023-05-24
2180,59,5.50,V-LovePlant based ice cream chocolatesVegan,unknown,0.18,Frozen Food,Migros,2023-05-24
2181,60,7.95,Waffle Cornet - MiniVanilla-Strawberry,Fun,0.48,Frozen Food,Migros,2023-05-24
2182,61,5.95,Water iceLemon and orange flavors,Alaska,0.5760000000000001,Frozen Food,Migros,2023-05-24
2183,62,8.95,MegaStar  CappuccinoGlace CoffeeWith milk chocolate coating,unknown,0.72,Frozen Food,Migros,2023-05-24
2184,63,6.50,Ice creamWith Oreo cookie pieces,Oreo,0.33,Frozen Food,Migros,2023-05-24
2185,64,10.50,Crème d'orCream ice creamCappuccino &Chocolate,unknown,1.0,Frozen Food,Migros,2023-05-24
2186,65,7.20,  Pure Vanille Bourbon ComoresVanilla cream ice cream,Sélection,0.45,Frozen Food,Migros,2023-05-24
2187,66,10.50,Crème d'orCream ice creamEspresso doppio,unknown,1.0,Frozen Food,Migros,2023-05-24
2188,67,6.95,Ice creamWith fruit juice,Exotic,0.36,Frozen Food,Migros,2023-05-24
2189,68,10.50,Crème d'orCream ice creamPistache,unknown,1.0,Frozen Food,Migros,2023-05-24
2190,69,10.50,Crème d'orCream ice creamStracciatella italiana,unknown,1.0,Frozen Food,Migros,2023-05-24
2191,70,7.95,  BiscoffMini cream ice cream,Lotus,0.36,Frozen Food,Migros,2023-05-24
2192,71,7.30,Cream ice creamVanilla,unknown,0.51,Frozen Food,Migros,2023-05-24
2193,72,2.10,  VanillaSoft ice,Squice,0.11,Frozen Food,Migros,2023-05-24
2194,73,2.20,M-Classic  LégerSorbetVanilla,unknown,0.165,Frozen Food,Migros,2023-05-24
2195,74,10.60,Waffle CornetVanilla,Fun,1.16,Frozen Food,Migros,2023-05-24
2196,75,9.20,Crème d'orWaffle ice creamCookies & Cream,unknown,0.732,Frozen Food,Migros,2023-05-24
2197,76,6.30,Crème d'orIce creamCoconut & Passionfruit,unknown,0.5,Frozen Food,Migros,2023-05-24
2198,77,10.50,Crème d'orCream ice creamJamaica,unknown,1.0,Frozen Food,Migros,2023-05-24
2199,78,5.95,Cream ice creamVanilla & Chocolate,Gelato,0.42,Frozen Food,Migros,2023-05-24
2200,79,9.20,Crème d'orWaffle ice creamCoffee,unknown,0.732,Frozen Food,Migros,2023-05-24
2201,80,6.30,Crème d'orCream ice creamMint Chocolate,unknown,0.5,Frozen Food,Migros,2023-05-24
2202,81,2.10,Cream ice creamVanilla,unknown,0.1,Frozen Food,Migros,2023-05-24
2203,82,6.95,Aha!Vanilla ice cream,unknown,0.72,Frozen Food,Migros,2023-05-24
2204,83,10.50,Crème d'orCream ice creamBerries,unknown,1.0,Frozen Food,Migros,2023-05-24
2205,84,7.20,SorbetMango,Sélection,0.45,Frozen Food,Migros,2023-05-24
2206,85,7.20,  BioSorbetLemon & Lime,Sélection,0.45,Frozen Food,Migros,2023-05-24
2207,86,3.60,M-ClassicM-Classic Walnuss,unknown,1.0,Frozen Food,Migros,2023-05-24
2208,87,6.30,Crème d'orCrème d'Or Caramel,unknown,0.5,Frozen Food,Migros,2023-05-24
2209,88,4.30,M-ClassicM-Classic Mini Mix Glace,unknown,0.603,Frozen Food,Migros,2023-05-24
2210,89,3.60,M-ClassicM-Classic Vanille,unknown,1.0,Frozen Food,Migros,2023-05-24
2211,90,8.80,Aus der Region Gasparini Erdbeer,Gasparini,0.48,Frozen Food,Migros,2023-05-24
2212,91,3.35,Crème d'orCrème d'Or Gruyère,unknown,0.17,Frozen Food,Migros,2023-05-24
2213,92,3.35,Crème d'orCrème d'Or Cheesecake,unknown,0.17,Frozen Food,Migros,2023-05-24
2214,93,9.20,  Crunchy IceCream ice cream,Ovomaltine,0.4,Frozen Food,Migros,2023-05-24
2215,94,6.95,MegaStar  CaramelCaramel ice creamWith white chocolate coating and biscuits,unknown,0.36,Frozen Food,Migros,2023-05-24
2216,95,5.20,V-LoveVegetable cream ice creamVanilla Chocolate & Cookies,unknown,0.45,Frozen Food,Migros,2023-05-24
2217,96,3.95,Dieci Mango,Dieci,0.12,Frozen Food,Migros,2023-05-24
2218,97,7.95,Aus der Region Vanille Glace,unknown,0.9,Frozen Food,Migros,2023-05-24
